time_stamp,time_duration,day_in_week,day_in_month,month,year,temp_h,temp_l,baro,wind,wd,hum,weather
00:00,06:00,vrijdag,1,april,2011,3,3,1000,11,40,88,Light rain
00:00,06:00,vrijdag,1,april,2011,3,3,1000,11,40,88,Overcast
06:00,12:00,vrijdag,1,april,2011,3,2,996,6,0,88,Overcast
12:00,18:00,vrijdag,1,april,2011,6,3,994,14,0,84,Light rain
12:00,18:00,vrijdag,1,april,2011,6,3,994,14,0,84,Mostly cloudy
18:00,00:00,vrijdag,1,april,2011,7,6,996,18,270,64,Overcast
00:00,06:00,zaterdag,2,april,2011,6,4,998,15,270,61,Clear
06:00,12:00,zaterdag,2,april,2011,10,3,1000,16,270,52,Sunny
12:00,18:00,zaterdag,2,april,2011,12,11,999,19,290,27,Partly sunny
18:00,00:00,zaterdag,2,april,2011,11,8,1004,15,270,35,Clear
00:00,06:00,zondag,3,april,2011,8,6,1008,15,0,44,Clear
06:00,12:00,zondag,3,april,2011,11,6,1012,18,280,40,Sunny
12:00,18:00,zondag,3,april,2011,14,12,1013,16,300,24,Sunny
18:00,00:00,zondag,3,april,2011,13,11,1015,4,0,28,Clear
00:00,06:00,maandag,4,april,2011,9,6,1015,11,130,74,Overcast
06:00,12:00,maandag,4,april,2011,11,8,1010,16,150,68,Overcast
12:00,18:00,maandag,4,april,2011,17,13,1002,8,60,59,Passing clouds
18:00,00:00,maandag,4,april,2011,15,12,999,8,0,71,Clear
00:00,06:00,dinsdag,5,april,2011,17,15,994,11,170,69,Clear
06:00,12:00,dinsdag,5,april,2011,19,8,991,19,170,81,Mostly cloudy
12:00,18:00,dinsdag,5,april,2011,8,7,998,17,280,66,Light rain
12:00,18:00,dinsdag,5,april,2011,8,7,998,17,280,66,More clouds than sun
18:00,00:00,dinsdag,5,april,2011,7,6,1005,18,270,46,Overcast
00:00,06:00,woensdag,6,april,2011,5,3,1012,11,270,47,Clear
06:00,12:00,woensdag,6,april,2011,11,3,1016,10,0,45,Sunny
12:00,18:00,woensdag,6,april,2011,12,8,1014,16,260,41,Passing clouds
18:00,00:00,woensdag,6,april,2011,7,6,1016,8,0,81,Light rain
18:00,00:00,woensdag,6,april,2011,7,6,1016,8,0,81,Overcast
00:00,06:00,donderdag,7,april,2011,6,6,1017,10,60,83,Mostly cloudy
06:00,12:00,donderdag,7,april,2011,7,6,1019,17,60,75,Mostly cloudy
12:00,18:00,donderdag,7,april,2011,10,9,1019,3,150,59,Mostly cloudy
18:00,00:00,donderdag,7,april,2011,10,8,1021,6,0,68,Clear
00:00,06:00,vrijdag,8,april,2011,8,6,1022,4,250,72,Clear
06:00,12:00,vrijdag,8,april,2011,9,7,1024,9,0,54,Sunny
12:00,18:00,vrijdag,8,april,2011,9,7,1022,9,160,57,Sunny
18:00,00:00,vrijdag,8,april,2011,7,6,1022,8,0,78,Overcast
